id,quesid,paperid,mflag,problem_paper,isviewed,isfinal,score,teacid
8772,65,1529,NONE,0,1,0,5.0,15029669261
8773,65,1530,NONE,0,1,0,0.0,15029669261
8774,65,1531,NONE,0,1,0,3.0,15029669261
8775,65,1532,NONE,0,1,0,5.0,15029669261
8776,65,1533,NONE,0,1,0,2.0,15029669261
8778,65,1534,NONE,0,1,0,4.0,15029669261
8780,65,1535,NONE,0,1,0,1.0,15029669261
8785,65,1536,NONE,0,1,0,5.0,15029669261
8791,65,1537,NONE,0,1,0,2.0,15029669261
8801,65,1538,NONE,0,1,0,7.0,15029669261
8802,65,1539,NONE,0,1,0,5.0,15029669261
8813,65,1540,NONE,0,1,0,5.0,15029669261
8817,65,1541,NONE,0,1,0,4.0,15029669261
8826,65,1542,NONE,0,1,0,2.0,15029669261
8828,65,1543,NONE,0,1,0,5.0,15029669261
8831,65,1544,NONE,0,1,0,5.0,15029669261
8842,65,1545,NONE,0,1,0,6.0,15029669261
8844,65,1546,NONE,0,1,0,2.0,15029669261
8845,65,1547,NONE,0,1,0,4.0,15029669261
8852,65,1548,NONE,0,1,0,6.0,15029669261
8866,65,1549,NONE,0,1,0,5.0,15029669261
8868,65,1550,NONE,0,1,0,5.0,15029669261
8871,65,1551,NONE,0,1,0,5.0,15029669261
8876,65,1552,NONE,0,1,0,5.0,15029669261
8878,65,1553,NONE,0,1,0,6.0,15029669261
8880,65,1554,NONE,0,1,0,2.0,15029669261
8885,65,1555,NONE,0,1,0,8.0,15029669261
8887,65,1556,NONE,0,1,0,3.0,15029669261
8890,65,1557,NONE,0,1,0,9.0,15029669261
8891,65,1558,NONE,0,1,0,5.0,15029669261
8892,65,1559,NONE,0,1,0,1.0,15029669261
8897,65,1560,NONE,0,1,0,7.0,15029669261
8900,65,1561,NONE,0,1,0,5.0,15029669261
8914,65,1562,NONE,0,1,0,6.0,15029669261
8916,65,1563,NONE,0,1,0,3.0,15029669261
8919,65,1564,NONE,0,1,0,2.0,15029669261
8920,65,1565,NONE,0,1,0,2.0,15029669261
8923,65,1566,NONE,0,1,0,5.0,15029669261
8926,65,1567,NONE,0,1,0,2.0,15029669261
8929,65,1568,NONE,0,1,0,2.0,15029669261
7626,66,1286,NONE,0,1,0,4.0,15029669261
6365,66,1287,NONE,0,1,0,0.0,15029669261
6387,66,1288,NONE,0,1,0,5.0,15029669261
6389,66,1289,NONE,0,1,0,0.0,15029669261
6391,66,1290,NONE,0,1,0,4.0,15029669261
6393,66,1291,NONE,0,1,0,2.0,15029669261
6402,66,1292,NONE,0,1,0,5.0,15029669261
6405,66,1293,NONE,0,1,0,2.0,15029669261
6408,66,1294,NONE,0,1,0,0.0,15029669261
6413,66,1295,NONE,0,1,0,6.0,15029669261
6414,66,1296,NONE,0,1,0,0.0,15029669261
6425,66,1297,NONE,0,1,0,2.0,15029669261
6429,66,1298,NONE,0,1,0,6.0,15029669261
6435,66,1299,NONE,0,1,0,6.0,15029669261
6468,66,1300,NONE,0,1,0,5.0,15029669261
6474,66,1301,NONE,0,1,0,4.0,15029669261
6482,66,1302,NONE,0,1,0,6.0,15029669261
6503,66,1303,NONE,0,1,0,5.0,15029669261
6515,66,1304,NONE,0,1,0,6.0,15029669261
6519,66,1305,NONE,0,1,0,4.0,15029669261
6528,66,1306,NONE,0,1,0,5.0,15029669261
6535,66,1307,NONE,0,1,0,5.0,15029669261
6574,66,1308,NONE,0,1,0,3.0,15029669261
6578,66,1309,NONE,0,1,0,4.0,15029669261
6587,66,1310,NONE,0,1,0,5.0,15029669261
6593,66,1311,NONE,0,1,0,5.0,15029669261
6595,66,1312,NONE,0,1,0,4.0,15029669261
6601,66,1313,NONE,0,1,0,4.0,15029669261
6606,66,1314,NONE,0,1,0,6.0,15029669261
6607,66,1315,NONE,0,1,0,3.0,15029669261
6618,66,1316,NONE,0,1,0,6.0,15029669261
6621,66,1317,NONE,0,1,0,4.0,15029669261
6629,66,1318,NONE,0,1,0,4.0,15029669261
6636,66,1319,NONE,0,1,0,3.0,15029669261
6646,66,1320,NONE,0,1,0,4.0,15029669261
6655,66,1321,NONE,0,1,0,3.0,15029669261
6663,66,1322,NONE,0,1,0,5.0,15029669261
6671,66,1323,NONE,0,1,0,6.0,15029669261
6688,66,1324,NONE,0,1,0,3.0,15029669261
6704,66,1325,NONE,0,1,0,5.0,15029669261
6713,66,1326,NONE,0,1,0,5.0,15029669261
6717,66,1327,NONE,0,1,0,6.0,15029669261
6721,66,1328,NONE,0,1,0,3.0,15029669261
7659,66,1329,NONE,0,1,0,5.0,15029669261
7682,66,1330,NONE,0,1,0,3.0,15029669261
7684,66,1331,NONE,0,1,0,6.0,15029669261
7688,66,1332,NONE,0,1,0,3.0,15029669261
7695,66,1333,NONE,0,1,0,6.0,15029669261
7703,66,1334,NONE,0,1,0,6.0,15029669261
7721,66,1335,NONE,0,1,0,2.0,15029669261
7724,66,1336,NONE,0,1,0,3.0,15029669261
7727,66,1337,NONE,0,1,0,4.0,15029669261
7728,66,1338,NONE,0,1,0,4.0,15029669261
7732,66,1339,NONE,0,1,0,5.0,15029669261
7744,66,1340,NONE,0,1,0,3.0,15029669261
7746,66,1341,NONE,0,1,0,6.0,15029669261
7753,66,1342,NONE,0,1,0,3.0,15029669261
7754,66,1343,NONE,0,1,0,4.0,15029669261
7758,66,1344,NONE,0,1,0,5.0,15029669261
7760,66,1345,NONE,0,1,0,6.0,15029669261
7766,66,1346,NONE,0,1,0,4.0,15029669261
7774,66,1347,NONE,0,1,0,2.0,15029669261
7782,66,1348,NONE,0,1,0,4.0,15029669261
7788,66,1349,NONE,0,1,0,2.0,15029669261
7795,66,1350,NONE,0,1,0,3.0,15029669261
7800,66,1351,NONE,0,1,0,2.0,15029669261
7812,66,1352,NONE,0,1,0,5.0,15029669261
7813,66,1353,NONE,0,1,0,5.0,15029669261
7814,66,1354,NONE,0,1,0,5.0,15029669261
7815,66,1355,NONE,0,1,0,4.0,15029669261
7822,66,1356,NONE,0,1,0,3.0,15029669261
7825,66,1357,NONE,0,1,0,4.0,15029669261
7827,66,1358,NONE,0,1,0,4.0,15029669261
7843,66,1359,NONE,0,1,0,5.0,15029669261
7845,66,1360,NONE,0,1,0,4.0,15029669261
7847,66,1361,NONE,0,1,0,2.0,15029669261
7851,66,1362,NONE,0,1,0,4.0,15029669261
7853,66,1363,NONE,0,1,0,6.0,15029669261
7856,66,1364,NONE,0,1,0,5.0,15029669261
7860,66,1365,NONE,0,1,0,4.0,15029669261
7863,66,1366,NONE,0,1,0,2.0,15029669261
7898,66,1367,NONE,0,1,0,3.0,15029669261
7900,66,1368,NONE,0,1,0,5.0,15029669261
7901,66,1369,NONE,0,1,0,6.0,15029669261
7912,66,1370,NONE,0,1,0,2.0,15029669261
7914,66,1371,NONE,0,1,0,6.0,15029669261
7915,66,1372,NONE,0,1,0,2.0,15029669261
7918,66,1373,NONE,0,1,0,4.0,15029669261
7920,66,1374,NONE,0,1,0,3.0,15029669261
7923,66,1375,NONE,0,1,0,6.0,15029669261
7925,66,1376,NONE,0,1,0,4.0,15029669261
7926,66,1377,NONE,0,1,0,4.0,15029669261
7930,66,1378,NONE,0,1,0,6.0,15029669261
7931,66,1379,NONE,0,1,0,4.0,15029669261
7932,66,1380,NONE,0,1,0,0.0,15029669261
7933,66,1381,NONE,0,1,0,0.0,15029669261
7935,66,1382,NONE,0,1,0,4.0,15029669261
7936,66,1383,NONE,0,1,0,6.0,15029669261
7937,66,1384,NONE,0,1,0,0.0,15029669261
7955,66,1385,NONE,0,1,0,2.0,15029669261
7967,66,1386,NONE,0,1,0,4.0,15029669261
7979,66,1387,NONE,0,1,0,3.0,15029669261
7984,66,1388,NONE,0,1,0,2.0,15029669261
7992,66,1389,NONE,0,1,0,4.0,15029669261
7998,66,1390,NONE,0,1,0,5.0,15029669261
8004,66,1391,NONE,0,1,0,4.0,15029669261
8010,66,1392,NONE,0,1,0,4.0,15029669261
8011,66,1393,NONE,0,1,0,4.0,15029669261
8013,66,1394,NONE,0,1,0,3.0,15029669261
8015,66,1395,NONE,0,1,0,4.0,15029669261
8017,66,1396,NONE,0,1,0,3.0,15029669261
8019,66,1397,NONE,0,1,0,4.0,15029669261
8023,66,1398,NONE,0,1,0,3.0,15029669261
8027,66,1399,NONE,0,1,0,5.0,15029669261
8029,66,1400,NONE,0,1,0,2.0,15029669261
8030,66,1401,NONE,0,1,0,5.0,15029669261
8031,66,1402,NONE,0,1,0,6.0,15029669261
8032,66,1403,NONE,0,1,0,5.0,15029669261
8033,66,1404,NONE,0,1,0,2.0,15029669261
8035,66,1405,NONE,0,1,0,4.0,15029669261
8036,66,1406,NONE,0,1,0,2.0,15029669261
8037,66,1407,NONE,0,1,0,0.0,15029669261
8039,66,1408,NONE,0,1,0,4.0,15029669261
8040,66,1409,NONE,0,1,0,4.0,15029669261
8042,66,1410,NONE,0,1,0,4.0,15029669261
8049,66,1411,NONE,0,1,0,2.0,15029669261
8052,66,1412,NONE,0,1,0,3.0,15029669261
8054,66,1413,NONE,0,1,0,5.0,15029669261
8057,66,1414,NONE,0,1,0,4.0,15029669261
8067,66,1415,NONE,0,1,0,2.0,15029669261
8072,66,1416,NONE,0,1,0,6.0,15029669261
8077,66,1417,NONE,0,1,0,4.0,15029669261
8095,66,1418,NONE,0,1,0,3.0,15029669261
8097,66,1419,NONE,0,1,0,5.0,15029669261
8099,66,1420,NONE,0,1,0,4.0,15029669261
8101,66,1421,NONE,0,1,0,4.0,15029669261
8123,66,1422,NONE,0,1,0,4.0,15029669261
8143,66,1423,NONE,0,1,0,3.0,15029669261
8152,66,1424,NONE,0,1,0,5.0,15029669261
8157,66,1425,NONE,0,1,0,6.0,15029669261
8158,66,1426,NONE,0,1,0,4.0,15029669261
8168,66,1427,NONE,0,1,0,6.0,15029669261
8171,66,1428,NONE,0,1,0,6.0,15029669261
8173,66,1429,NONE,0,1,0,6.0,15029669261
8175,66,1430,NONE,0,1,0,2.0,15029669261
8176,66,1431,NONE,0,1,0,4.0,15029669261
8178,66,1432,NONE,0,1,0,6.0,15029669261
8181,66,1433,NONE,0,1,0,3.0,15029669261
8183,66,1434,NONE,0,1,0,4.0,15029669261
8184,66,1435,NONE,0,1,0,5.0,15029669261
8187,66,1436,NONE,0,1,0,3.0,15029669261
8189,66,1437,NONE,0,1,0,4.0,15029669261
8190,66,1438,NONE,0,1,0,6.0,15029669261
8192,66,1439,NONE,0,1,0,4.0,15029669261
8194,66,1440,NONE,0,1,0,4.0,15029669261
8195,66,1441,NONE,0,1,0,6.0,15029669261
8198,66,1442,NONE,0,1,0,3.0,15029669261
8201,66,1443,NONE,0,1,0,6.0,15029669261
8205,66,1444,NONE,0,1,0,6.0,15029669261
8207,66,1445,NONE,0,1,0,4.0,15029669261
8210,66,1446,NONE,0,1,0,4.0,15029669261
8211,66,1447,NONE,0,1,0,5.0,15029669261
8212,66,1448,NONE,0,1,0,0.0,15029669261
8215,66,1449,NONE,0,1,0,3.0,15029669261
8218,66,1450,NONE,0,1,0,4.0,15029669261
8226,66,1451,NONE,0,1,0,3.0,15029669261
8230,66,1452,NONE,0,1,0,2.0,15029669261
8233,66,1453,NONE,0,1,0,5.0,15029669261
8238,66,1454,NONE,0,1,0,1.0,15029669261
8241,66,1455,NONE,0,1,0,4.0,15029669261
8305,66,1456,NONE,0,1,0,3.0,15029669261
8381,66,1457,NONE,0,1,0,4.0,15029669261
8387,66,1458,NONE,0,1,0,4.0,15029669261
8392,66,1459,NONE,0,1,0,3.0,15029669261
8400,66,1460,NONE,0,1,0,4.0,15029669261
8402,66,1461,NONE,0,1,0,2.0,15029669261
8834,66,1462,NONE,0,1,0,4.0,15029669261
8836,66,1463,NONE,0,1,0,4.0,15029669261
8838,66,1464,NONE,0,1,0,5.0,15029669261
8841,66,1465,NONE,0,1,0,3.0,15029669261
8847,66,1466,NONE,0,1,0,4.0,15029669261
8850,66,1467,NONE,0,1,0,2.0,15029669261
8853,66,1468,NONE,0,1,0,5.0,15029669261
8854,66,1469,NONE,0,1,0,6.0,15029669261
8855,66,1470,NONE,0,1,0,4.0,15029669261
8858,66,1471,NONE,0,1,0,4.0,15029669261
8865,66,1472,NONE,0,1,0,2.0,15029669261
8875,66,1473,NONE,0,1,0,3.0,15029669261
8886,66,1474,NONE,0,1,0,1.0,15029669261
8895,66,1475,NONE,0,1,0,5.0,15029669261
8898,66,1476,NONE,0,1,0,2.0,15029669261
8899,66,1477,NONE,0,1,0,5.0,15029669261
8901,66,1478,NONE,0,1,0,4.0,15029669261
8906,66,1479,NONE,0,1,0,3.0,15029669261
8909,66,1480,NONE,0,1,0,3.0,15029669261
8913,66,1481,NONE,0,1,0,5.0,15029669261
9056,66,1482,NONE,0,1,0,5.0,15029669261
9058,66,1483,NONE,0,1,0,6.0,15029669261
9063,66,1484,NONE,0,1,0,6.0,15029669261
9068,66,1485,NONE,0,1,0,6.0,15029669261
9073,66,1486,NONE,0,1,0,4.0,15029669261
9089,66,1487,NONE,0,1,0,5.0,15029669261
9153,66,1488,NONE,0,1,0,6.0,15029669261
9158,66,1489,NONE,0,1,0,3.0,15029669261
9164,66,1490,NONE,0,1,0,5.0,15029669261
9175,66,1491,NONE,0,1,0,4.0,15029669261
9187,66,1492,NONE,0,1,0,5.0,15029669261
9191,66,1493,NONE,0,1,0,4.0,15029669261
9194,66,1494,NONE,0,1,0,6.0,15029669261
9200,66,1495,NONE,0,1,0,5.0,15029669261
9206,66,1496,NONE,0,1,0,3.0,15029669261
9208,66,1497,NONE,0,1,0,6.0,15029669261
9226,66,1498,NONE,0,1,0,1.0,15029669261
9228,66,1499,NONE,0,1,0,3.0,15029669261
9233,66,1500,NONE,0,1,0,6.0,15029669261
9237,66,1501,NONE,0,1,0,3.0,15029669261
9266,66,1502,NONE,0,1,0,3.0,15029669261
9268,66,1503,NONE,0,1,0,3.0,15029669261
9270,66,1504,NONE,0,1,0,3.0,15029669261
9272,66,1505,NONE,0,1,0,3.0,15029669261
9277,66,1506,NONE,0,1,0,2.0,15029669261
9279,66,1507,NONE,0,1,0,6.0,15029669261
9285,66,1508,NONE,0,1,0,3.0,15029669261
9288,66,1509,NONE,0,1,0,4.0,15029669261
9290,66,1510,NONE,0,1,0,4.0,15029669261
9314,66,1511,NONE,0,1,0,4.0,15029669261
9337,66,1512,NONE,0,1,0,2.0,15029669261
9340,66,1513,NONE,0,1,0,5.0,15029669261
9345,66,1514,NONE,0,1,0,5.0,15029669261
9346,66,1515,NONE,0,1,0,6.0,15029669261
9534,66,1516,NONE,0,1,0,4.0,15029669261
9539,66,1517,NONE,0,1,0,3.0,15029669261
9543,66,1518,NONE,0,1,0,4.0,15029669261
9545,66,1519,NONE,0,1,0,4.0,15029669261
9546,66,1520,NONE,0,1,0,5.0,15029669261
9547,66,1521,NONE,0,1,0,0.0,15029669261
9549,66,1522,NONE,0,1,0,5.0,15029669261
9550,66,1523,NONE,0,1,0,5.0,15029669261
9551,66,1524,NONE,0,1,0,3.0,15029669261
9552,66,1525,NONE,0,1,0,2.0,15029669261
10468,66,1526,NONE,0,1,0,4.0,15029669261
10469,66,1527,NONE,0,1,0,2.0,15029669261
10471,66,1528,NONE,0,1,0,4.0,15029669261
10473,66,1529,NONE,0,1,0,4.0,15029669261
10474,66,1530,NONE,0,1,0,4.0,15029669261
10475,66,1531,NONE,0,1,0,4.0,15029669261
10476,66,1532,NONE,0,1,0,2.0,15029669261
10481,66,1533,NONE,0,1,0,6.0,15029669261
10485,66,1534,NONE,0,1,0,6.0,15029669261
10487,66,1535,NONE,0,1,0,0.0,15029669261
10491,66,1536,NONE,0,1,0,2.0,15029669261
10497,66,1537,NONE,0,1,0,0.0,15029669261
10499,66,1538,NONE,0,1,0,6.0,15029669261
10501,66,1539,NONE,0,1,0,6.0,15029669261
10509,66,1540,NONE,0,1,0,4.0,15029669261
10510,66,1541,NONE,0,1,0,4.0,15029669261
10514,66,1542,NONE,0,1,0,6.0,15029669261
10520,66,1543,NONE,0,1,0,2.0,15029669261
10524,66,1544,NONE,0,1,0,5.0,15029669261
10525,66,1545,NONE,0,1,0,5.0,15029669261
10528,66,1546,NONE,0,1,0,4.0,15029669261
10529,66,1547,NONE,0,1,0,3.0,15029669261
10530,66,1548,NONE,0,1,0,5.0,15029669261
10531,66,1549,NONE,0,1,0,5.0,15029669261
10534,66,1550,NONE,0,1,0,4.0,15029669261
10537,66,1551,NONE,0,1,0,4.0,15029669261
10538,66,1552,NONE,0,1,0,4.0,15029669261
10544,66,1553,NONE,0,1,0,5.0,15029669261
10545,66,1554,NONE,0,1,0,6.0,15029669261
10546,66,1555,NONE,0,1,0,6.0,15029669261
10554,66,1556,NONE,0,1,0,6.0,15029669261
10556,66,1557,NONE,0,1,0,4.0,15029669261
10564,66,1558,NONE,0,1,0,4.0,15029669261
10565,66,1559,NONE,0,1,0,0.0,15029669261
10566,66,1560,NONE,0,1,0,5.0,15029669261
10571,66,1561,NONE,0,1,0,5.0,15029669261
10574,66,1562,NONE,0,1,0,6.0,15029669261
10575,66,1563,NONE,0,1,0,5.0,15029669261
10576,66,1564,NONE,0,1,0,4.0,15029669261
10582,66,1565,NONE,0,1,0,5.0,15029669261
10583,66,1566,NONE,0,1,0,4.0,15029669261
10595,66,1567,NONE,0,1,0,4.0,15029669261
10597,66,1568,NONE,0,1,0,6.0,15029669261
746,67,1286,NONE,0,1,0,0.0,17691380024
747,67,1287,NONE,0,1,0,0.0,17691380024
902,67,1288,NONE,0,1,0,3.0,17691380024
903,67,1289,NONE,0,1,0,0.0,17691380024
904,67,1290,NONE,0,1,0,0.0,17691380024
905,67,1291,NONE,0,1,0,3.0,17691380024
906,67,1292,NONE,0,1,0,0.0,17691380024
907,67,1293,NONE,0,1,0,3.0,17691380024
908,67,1294,NONE,0,1,0,3.0,17691380024
909,67,1295,NONE,0,1,0,2.0,17691380024
910,67,1296,NONE,0,1,0,0.0,17691380024
911,67,1297,NONE,0,1,0,0.0,17691380024
912,67,1298,NONE,0,1,0,1.0,17691380024
913,67,1299,NONE,0,1,0,2.0,17691380024
914,67,1300,NONE,0,1,0,3.0,17691380024
915,67,1301,NONE,0,1,0,0.0,17691380024
916,67,1302,NONE,0,1,0,2.0,17691380024
917,67,1303,NONE,0,1,0,1.0,17691380024
918,67,1304,NONE,0,1,0,2.0,17691380024
919,67,1305,NONE,0,1,0,1.0,17691380024
920,67,1306,NONE,0,1,0,0.0,17691380024
921,67,1307,NONE,0,1,0,1.0,17691380024
922,67,1308,NONE,0,1,0,0.0,17691380024
923,67,1309,NONE,0,1,0,1.0,17691380024
924,67,1310,NONE,0,1,0,1.0,17691380024
925,67,1311,NONE,0,1,0,1.0,17691380024
926,67,1312,NONE,0,1,0,0.0,17691380024
927,67,1313,NONE,0,1,0,3.0,17691380024
928,67,1314,NONE,0,1,0,1.0,17691380024
929,67,1315,NONE,0,1,0,0.0,17691380024
930,67,1316,NONE,0,1,0,0.0,17691380024
931,67,1317,NONE,0,1,0,0.0,17691380024
932,67,1318,NONE,0,1,0,1.0,17691380024
933,67,1319,NONE,0,1,0,1.0,17691380024
934,67,1320,NONE,0,1,0,1.0,17691380024
935,67,1321,NONE,0,1,0,2.0,17691380024
936,67,1322,NONE,0,1,0,0.0,17691380024
937,67,1323,NONE,0,1,0,1.0,17691380024
938,67,1324,NONE,0,1,0,1.0,17691380024
939,67,1325,NONE,0,1,0,2.0,17691380024
940,67,1326,NONE,0,1,0,2.0,17691380024
941,67,1327,NONE,0,1,0,2.0,17691380024
942,67,1328,NONE,0,1,0,2.0,17691380024
943,67,1329,NONE,0,1,0,0.0,17691380024
944,67,1330,NONE,0,1,0,3.0,17691380024
945,67,1331,NONE,0,1,0,1.0,17691380024
946,67,1332,NONE,0,1,0,2.0,17691380024
947,67,1333,NONE,0,1,0,2.0,17691380024
948,67,1334,NONE,0,1,0,1.0,17691380024
949,67,1335,NONE,0,1,0,0.0,17691380024
950,67,1336,NONE,0,1,0,0.0,17691380024
951,67,1337,NONE,0,1,0,2.0,17691380024
952,67,1338,NONE,0,1,0,3.0,17691380024
953,67,1339,NONE,0,1,0,0.0,17691380024
956,67,1340,NONE,0,1,0,0.0,17691380024
957,67,1341,NONE,0,1,0,0.0,17691380024
958,67,1342,NONE,0,1,0,0.0,17691380024
959,67,1343,NONE,0,1,0,0.0,17691380024
961,67,1344,NONE,0,1,0,1.0,17691380024
962,67,1345,NONE,0,1,0,0.0,17691380024
964,67,1346,NONE,0,1,0,0.0,17691380024
965,67,1347,NONE,0,1,0,0.0,17691380024
966,67,1348,NONE,0,1,0,0.0,17691380024
967,67,1349,NONE,0,1,0,0.0,17691380024
969,67,1350,NONE,0,1,0,0.0,17691380024
970,67,1351,NONE,0,1,0,0.0,17691380024
972,67,1352,NONE,0,1,0,1.0,17691380024
974,67,1353,NONE,0,1,0,3.0,17691380024
975,67,1354,NONE,0,1,0,1.0,17691380024
976,67,1355,NONE,0,1,0,2.0,17691380024
986,67,1356,NONE,0,1,0,1.0,17691380024
988,67,1357,NONE,0,1,0,0.0,17691380024
989,67,1358,NONE,0,1,0,2.0,17691380024
990,67,1359,NONE,0,1,0,2.0,17691380024
991,67,1360,NONE,0,1,0,1.0,17691380024
992,67,1361,NONE,0,1,0,0.0,17691380024
993,67,1362,NONE,0,1,0,0.0,17691380024
994,67,1363,NONE,0,1,0,1.0,17691380024
995,67,1364,NONE,0,1,0,1.0,17691380024
996,67,1365,NONE,0,1,0,0.0,17691380024
997,67,1366,NONE,0,1,0,0.0,17691380024
998,67,1367,NONE,0,1,0,0.0,17691380024
999,67,1368,NONE,0,1,0,2.0,17691380024
1001,67,1369,NONE,0,1,0,1.0,17691380024
1003,67,1370,NONE,0,1,0,0.0,17691380024
1004,67,1371,NONE,0,1,0,3.0,17691380024
1006,67,1372,NONE,0,1,0,1.0,17691380024
1007,67,1373,NONE,0,1,0,2.0,17691380024
1009,67,1374,NONE,0,1,0,1.0,17691380024
1010,67,1375,NONE,0,1,0,2.0,17691380024
1019,67,1376,NONE,0,1,0,1.0,17691380024
1020,67,1377,NONE,0,1,0,2.0,17691380024
1022,67,1378,NONE,0,1,0,0.0,17691380024
1023,67,1379,NONE,0,1,0,1.0,17691380024
1025,67,1380,NONE,0,1,0,1.0,17691380024
1028,67,1381,NONE,0,1,0,2.0,17691380024
1029,67,1382,NONE,0,1,0,1.0,17691380024
1033,67,1383,NONE,0,1,0,2.0,17691380024
1034,67,1384,NONE,0,1,0,0.0,17691380024
1035,67,1385,NONE,0,1,0,2.0,17691380024
1036,67,1386,NONE,0,1,0,1.0,17691380024
1037,67,1387,NONE,0,1,0,3.0,17691380024
1038,67,1388,NONE,0,1,0,3.0,17691380024
1039,67,1389,NONE,0,1,0,1.0,17691380024
1040,67,1390,NONE,0,1,0,3.0,17691380024
1041,67,1391,NONE,0,1,0,2.0,17691380024
1042,67,1392,NONE,0,1,0,2.0,17691380024
1045,67,1393,NONE,0,1,0,2.0,17691380024
1046,67,1394,NONE,0,1,0,2.0,17691380024
1048,67,1395,NONE,0,1,0,2.0,17691380024
1050,67,1396,NONE,0,1,0,0.0,17691380024
1052,67,1397,NONE,0,1,0,3.0,17691380024
1053,67,1398,NONE,0,1,0,4.0,17691380024
1055,67,1399,NONE,0,1,0,3.0,17691380024
1058,67,1400,NONE,0,1,0,3.0,17691380024
1059,67,1401,NONE,0,1,0,1.0,17691380024
1061,67,1402,NONE,0,1,0,1.0,17691380024
1063,67,1403,NONE,0,1,0,1.0,17691380024
1064,67,1404,NONE,0,1,0,1.0,17691380024
1065,67,1405,NONE,0,1,0,1.0,17691380024
1066,67,1406,NONE,0,1,0,3.0,17691380024
1067,67,1407,NONE,0,1,0,3.0,17691380024
1068,67,1408,NONE,0,1,0,2.0,17691380024
1069,67,1409,NONE,0,1,0,2.0,17691380024
1070,67,1410,NONE,0,1,0,2.0,17691380024
1071,67,1411,NONE,0,1,0,1.0,17691380024
1072,67,1412,NONE,0,1,0,2.0,17691380024
1073,67,1413,NONE,0,1,0,4.0,17691380024
1075,67,1414,NONE,0,1,0,2.0,17691380024
1079,67,1415,NONE,0,1,0,2.0,17691380024
1080,67,1416,NONE,0,1,0,2.0,17691380024
1081,67,1417,NONE,0,1,0,0.0,17691380024
1082,67,1418,NONE,0,1,0,3.0,17691380024
1083,67,1419,NONE,0,1,0,3.0,17691380024
1084,67,1420,NONE,0,1,0,2.0,17691380024
1086,67,1421,NONE,0,1,0,2.0,17691380024
1087,67,1422,NONE,0,1,0,3.0,17691380024
1088,67,1423,NONE,0,1,0,0.0,17691380024
1089,67,1424,NONE,0,1,0,2.0,17691380024
1090,67,1425,NONE,0,1,0,3.0,17691380024
1091,67,1426,NONE,0,1,0,3.0,17691380024
1092,67,1427,NONE,0,1,0,1.0,17691380024
1095,67,1428,NONE,0,1,0,3.0,17691380024
1096,67,1429,NONE,0,1,0,2.0,17691380024
1097,67,1430,NONE,0,1,0,2.0,17691380024
1099,67,1431,NONE,0,1,0,2.0,17691380024
1100,67,1432,NONE,0,1,0,2.0,17691380024
1102,67,1433,NONE,0,1,0,2.0,17691380024
1103,67,1434,NONE,0,1,0,3.0,17691380024
1104,67,1435,NONE,0,1,0,3.0,17691380024
1105,67,1436,NONE,0,1,0,2.0,17691380024
1106,67,1437,NONE,0,1,0,1.0,17691380024
1107,67,1438,NONE,0,1,0,2.0,17691380024
1108,67,1439,NONE,0,1,0,2.0,17691380024
1109,67,1440,NONE,0,1,0,2.0,17691380024
1110,67,1441,NONE,0,1,0,0.0,17691380024
1111,67,1442,NONE,0,1,0,2.0,17691380024
1112,67,1443,NONE,0,1,0,3.0,17691380024
1113,67,1444,NONE,0,1,0,1.0,17691380024
1115,67,1445,NONE,0,1,0,2.0,17691380024
1119,67,1446,NONE,0,1,0,0.0,17691380024
1121,67,1447,NONE,0,1,0,3.0,17691380024
1123,67,1448,NONE,0,1,0,0.0,17691380024
1125,67,1449,NONE,0,1,0,0.0,17691380024
1129,67,1450,NONE,0,1,0,1.0,17691380024
1130,67,1451,NONE,0,1,0,1.0,17691380024
1131,67,1452,NONE,0,1,0,1.0,17691380024
1133,67,1453,NONE,0,1,0,1.0,17691380024
1134,67,1454,NONE,0,1,0,2.0,17691380024
1135,67,1455,NONE,0,1,0,0.0,17691380024
1137,67,1456,NONE,0,1,0,0.0,17691380024
1138,67,1457,NONE,0,1,0,0.0,17691380024
1141,67,1458,NONE,0,1,0,1.0,17691380024
1142,67,1459,NONE,0,1,0,1.0,17691380024
1144,67,1460,NONE,0,1,0,1.0,17691380024
1146,67,1461,NONE,0,1,0,0.0,17691380024
1147,67,1462,NONE,0,1,0,1.0,17691380024
1148,67,1463,NONE,0,1,0,0.0,17691380024
1151,67,1464,NONE,0,1,0,0.0,17691380024
1155,67,1465,NONE,0,1,0,0.0,17691380024
1159,67,1466,NONE,0,1,0,2.0,17691380024
1163,67,1467,NONE,0,1,0,2.0,17691380024
1164,67,1468,NONE,0,1,0,2.0,17691380024
1166,67,1469,NONE,0,1,0,1.0,17691380024
1168,67,1470,NONE,0,1,0,1.0,17691380024
1171,67,1471,NONE,0,1,0,0.0,17691380024
1173,67,1472,NONE,0,1,0,2.0,17691380024
1176,67,1473,NONE,0,1,0,0.0,17691380024
1179,67,1474,NONE,0,1,0,2.0,17691380024
1181,67,1475,NONE,0,1,0,1.0,17691380024
1183,67,1476,NONE,0,1,0,1.0,17691380024
1184,67,1477,NONE,0,1,0,2.0,17691380024
1259,67,1478,NONE,0,1,0,1.0,17691380024
1262,67,1479,NONE,0,1,0,0.0,17691380024
1271,67,1480,NONE,0,1,0,2.0,17691380024
1272,67,1481,NONE,0,1,0,1.0,17691380024
1273,67,1482,NONE,0,1,0,0.0,17691380024
